key,occurrences,candidateIds,sourceRecordIds,status
"template:1eso:fracciones-decimales:template-qcfo24","4","[""cand-2079e14c-0ec3-544a-bd5a-03bc0cdee909"",""cand-27c45e59-b5dd-51dd-a60d-10c42a03fef0"",""cand-39672a00-9322-5eef-9bc1-dadb61ecad0c"",""cand-85b7c965-1fec-5f0d-ae31-29a5effbd30e""]","[""src-c00e2a77-73c9-599c-931e-59d637c8bd82"",""src-4b2542bf-5695-5f4b-9147-852c8d5948d6"",""src-b4da2ad6-9fa2-5620-835b-da5d7adbb061"",""src-73c767fc-075c-557c-9175-a7d6e5fa5e22""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:funciones:template-117nv8l","2","[""cand-95fbe084-9ade-5dbc-8444-12cceb25a662"",""cand-d1a302cd-3b83-53fb-8781-ea11efa4656b""]","[""src-cccc39eb-6783-5802-b537-24de904ed953"",""src-514925ec-4381-59f4-a253-48014bad5ea4""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:funciones:template-14a5ck8","3","[""cand-44595802-9d94-57a7-83a2-da01f09104c7"",""cand-c1a737eb-03e7-5bed-ab39-8534523db274"",""cand-c5d3a1b9-13ea-52ec-aaf2-5062652e4bf3""]","[""src-bafa3bac-be02-50c2-a05d-7440348b1d59"",""src-93d3a4f7-8594-55cd-9923-aef03c61ac9b"",""src-b4eb58d5-b789-5ace-9edd-f39f43c138d0""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:funciones:template-14hmu70","4","[""cand-2d52befb-3054-557f-a372-6a0b1ad8c486"",""cand-35fb514f-428a-5266-b3ae-18f268950604"",""cand-377ad942-cbdc-5a18-a191-145d8a1b2441"",""cand-80a36639-9ad0-50c4-9b36-fb779bdd7678""]","[""src-f125f816-f958-5e0d-bcae-eac721a22242"",""src-351f32e9-bc0e-59e6-bacd-69a594153938"",""src-1d5d082b-55b3-5b66-913e-84e806143e13"",""src-80fc3116-cfea-549b-aa39-c4ef0c1a6861""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:funciones:template-15eiu0a","2","[""cand-70b19f6b-9b00-5604-a2d2-3963620e03ba"",""cand-e92cd060-edbe-5e6b-a5b1-fc8b30be5d9c""]","[""src-f921d7c8-686d-501d-ad5d-e18cb77029d0"",""src-303fc8de-8079-586e-a60c-462c89b69fed""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:funciones:template-1a0mttq","6","[""cand-0dc48883-bcf3-5271-95eb-b240582b9ab2"",""cand-801bb707-ecdc-5f13-bc3a-9bbdef476283"",""cand-8b0352e7-32ed-5a74-bbf9-ebc8370d367d"",""cand-94bd15ec-1389-543c-bbef-c5a7773adc2a"",""cand-9f3ac1b9-48ec-51c6-a097-b1119090f3a7"",""cand-c68d3544-8f9b-5e6e-b390-c3a1ac276dfb""]","[""src-e3efe8e1-02c0-5e4b-be5b-90723280bb28"",""src-382eeb7e-e314-5bf6-a13b-5cf67af0e59b"",""src-d0ea1675-d281-5058-b8d3-c219cdb07fc8"",""src-2844dc7e-bd59-5b5f-94fb-a760acc0f3b6"",""src-599625e0-a049-5600-9cfa-4dff8c57b280"",""src-bb960e0d-d5ec-5ac8-91fe-e8138a1a2f99""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:funciones:template-1lt2z65","3","[""cand-9656340c-7021-5305-86c2-0f2ef6581c13"",""cand-b06ca525-25c9-5cb8-9dab-02a7a3c622dd"",""cand-f1ed390b-03aa-578f-87b0-fe340f2b77d4""]","[""src-7ac3e572-9363-5183-a769-6fd43001b16f"",""src-16cd9b36-d85f-5d96-bbd7-41c2b162432c"",""src-b16a6f58-2862-5983-b2b7-3db3ad56f47d""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:funciones:template-6vhdxe","8","[""cand-19172b7d-82e5-53b6-a540-9dfb3ff76429"",""cand-3b9b652d-2ca9-5455-bde2-ec2640b0d113"",""cand-3ef8b7e4-90c4-5559-81c3-d157a8a3d520"",""cand-64720c6a-1ec5-5990-8f70-d001261960a5"",""cand-d9dc93a5-4088-5ec0-a271-3517c7c36dac"",""cand-f2004a5e-a61f-5fa6-8fe1-d46b869ab957"",""cand-f4df73c1-fdb6-50f1-a7c7-f488a8b6351d"",""cand-fbbdbf16-124d-57b1-a027-ecab5424e285""]","[""src-0743e3be-04c7-511d-82ec-4a05c6a7203e"",""src-7fccd0af-1c4b-58c8-8c0e-7c97c6b73e11"",""src-5487e0c5-2b7f-56a5-a384-d72518227355"",""src-93aea34d-590b-5284-a419-798f8bd94554"",""src-4ba73a9b-c59c-5edb-aa71-d05c72af655c"",""src-188842e5-ce34-5043-bd5c-2f8fdc3b6057"",""src-a186d8aa-2b42-504c-aeb4-f3b979a32fc4"",""src-58712267-5b11-5ed9-aca8-f81efcac122c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:funciones:template-ab10yd","5","[""cand-064f6247-f588-50fe-91b3-e534a964f112"",""cand-56ab9926-93c7-551b-ae61-cea60adb92a1"",""cand-5b1b880e-affe-5380-a7ea-265acfc79728"",""cand-67819209-3276-5a09-b508-338b647f504a"",""cand-a2b21a43-2d9f-593f-836f-9e49ce73dee0""]","[""src-38aa9082-62ac-5548-903e-1ab9efc17e2a"",""src-7a9f0c3b-e1a2-54b0-895f-7ed8f0424fbd"",""src-ef5fcbb8-d33f-59d4-8fa9-1564d8012904"",""src-841049a7-3e58-543d-9b7e-78eeb5acce6e"",""src-988d980a-bf67-51b4-a049-20068339c32b""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:funciones:template-c9onca","8","[""cand-24d70236-ba86-5392-9dba-4229098a028f"",""cand-2a6b3d5e-e493-54fc-ae50-92f0bbdccaaa"",""cand-474ded23-73f3-5423-8657-76ca72f83513"",""cand-6229002f-43fb-54e6-9996-ea447b30f8e3"",""cand-64c28519-35e3-5560-a305-3677ab15054a"",""cand-7d22389d-943f-5941-bec5-57a9a423906d"",""cand-cfce8029-7a42-530e-9821-42675b696fd5"",""cand-ea4d6855-fbea-5bb1-9c6f-5547533ba77e""]","[""src-817b9295-44be-573d-8670-713618235e6b"",""src-69c662d5-6b7d-52ad-94a7-629e48bdab4f"",""src-6c111d38-a130-5c51-bf4f-86d47cfb2f50"",""src-2b379c61-f02c-563f-9ff2-4273d2b32652"",""src-221a162e-5d0c-5b3b-8df8-deaba808af5e"",""src-64741795-8219-51a1-b3b0-02e92f2a0070"",""src-dfd92d08-7e99-5e15-90d5-fbf1c1fcde59"",""src-ba5eb582-f907-51e5-81de-8b73be41a885""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:funciones:template-n0sncx","3","[""cand-2f22fe92-7cf5-5550-a1c0-b5ee370274e3"",""cand-45b4421d-c16b-54bc-9286-6cb427329abf"",""cand-4764c3c0-1f03-5c9b-b3f7-66b4c5f180a6""]","[""src-fe50afd5-5409-58ab-9883-f25ad07639f5"",""src-0d4cd2b3-317e-5fa5-b1d1-64d9a88e16cd"",""src-23bb25a2-e27d-5310-9212-dad22a7e9268""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:funciones:template-so0nrw","8","[""cand-03933822-7dc8-595b-919c-653c7fe39910"",""cand-0b96d008-c1bb-5b3c-b0c9-1f1cac583d0e"",""cand-6dce4a8f-dd94-5a3a-9c9e-fe4f5c96b85a"",""cand-a00d3b09-4f67-5e80-9093-48b5eb398c9c"",""cand-b6d01afd-d6a2-5e76-bc6f-8ab8eb7ebf45"",""cand-dd4b8d82-5351-538a-8623-8532832ef9ad"",""cand-eef134b5-560c-58f7-b8a0-4e888f21ac86"",""cand-f859d0ed-f4e1-5c14-b243-cb010eba12e4""]","[""src-6f4f364d-6f80-599f-8056-f3d8cd486a64"",""src-1fc56f2f-d474-5c83-b63b-308a25b99308"",""src-103f329e-6d81-57aa-a4d4-95602daf9629"",""src-0ea06e99-3206-586f-903d-917c8abea110"",""src-49045679-2e84-59fb-93a7-489ea73c4dfd"",""src-badc8c5a-fa1b-534f-9e83-18a8ce23161f"",""src-fff6c570-541a-5590-912f-15fcf2b43bc0"",""src-a0d344e8-9ba4-5b81-8b2a-61f9c4353217""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:funciones:template-zj7vmd","2","[""cand-04955675-deba-5ce6-b678-f171001ce194"",""cand-7715acc7-f303-5ff9-b74e-eb0d90db5e5f""]","[""src-52f9f761-1efd-5ab3-81d8-3f722e1ceac5"",""src-54274b93-8180-502f-99c2-7519a327736c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:medida-angulos-rectas-circunferencias:template-1384jl4","3","[""cand-c84dea7a-7e6e-58e8-a8d0-c38c6a0cff32"",""cand-ceecc0c7-d0aa-57d7-92d4-6b7f71c5881b"",""cand-e9fd3972-2196-5d5b-a8ef-30e4b6e76149""]","[""src-fbb24295-6ded-582f-b105-b62755bcf9d4"",""src-cead977b-fd24-5bf9-a426-f267ef0c4b4d"",""src-f9cc21fc-2754-5bda-9eef-77c201524f9d""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:medida-angulos-rectas-circunferencias:template-16h9fof","3","[""cand-824afede-f438-58d8-a47d-dfeb47112e4d"",""cand-a3a7aa4f-32d5-5a82-811c-72fc0b22e27a"",""cand-bc6d91ae-0ccd-50f4-bb30-c048243ea895""]","[""src-6825ef74-d952-5418-b947-d1ec9f9c2b1a"",""src-ee5fac48-8083-5631-83f7-22dd341152a2"",""src-f341cc43-5d0a-5b3c-96e0-7f5bb0134bd9""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:medida-angulos-rectas-circunferencias:template-1a3lbi3","3","[""cand-75ac30d1-8fb9-5277-9961-b1559473326d"",""cand-ab2d7ecc-97f2-5238-9f65-ca8b9587d3fb"",""cand-c62f493b-f7e3-5667-8ef5-b134e413f36c""]","[""src-cfb34ce6-472a-56f9-804c-99c3ada261a1"",""src-dab0fdc5-3157-5558-9c24-33df43b35a8b"",""src-de28eb64-809c-55f0-8a11-904f3621e090""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:medida-angulos-rectas-circunferencias:template-1ll0oe6","5","[""cand-104a812c-2371-56ca-a818-aff7e15a566d"",""cand-2c37bfae-3ee6-5cd8-a1df-957c959e849d"",""cand-385cf7da-4c32-5e55-a45f-8f12a14c9d7c"",""cand-69f06de0-eac5-5329-89d8-8868e61c07b3"",""cand-a5238240-1867-53fd-9681-492ed69e5a91""]","[""src-79b93f89-d28a-59dc-aacd-16d20df685cb"",""src-8ce818fd-f5f7-5dc4-a241-366739dcf956"",""src-7c332645-f45b-5a6d-b7ab-4bd7d4c5f3d0"",""src-d4f3d9b0-3456-5024-a697-274421c534cf"",""src-368c3596-d048-5558-b662-93f199adf605""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:medida-angulos-rectas-circunferencias:template-1vfixla","5","[""cand-2ecc5973-b1b4-5b0a-a3b2-a104b30f3ae7"",""cand-3eacd23e-10d2-5174-92f9-f50baaa428e4"",""cand-4023918c-eb4d-5e2e-9224-075bd5e3e6e9"",""cand-514ee3a2-10b6-508d-afbc-c1114be86843"",""cand-562f8770-b360-58af-97c0-dec63512333e""]","[""src-5f68c53c-844d-5b3a-a635-be02bc605c0a"",""src-231dee13-7d35-5471-b661-f1f9cdd17d16"",""src-9923670b-2d88-5b97-ab1b-d7255497699e"",""src-ff5373f6-9a59-51bc-a884-74068f11fea9"",""src-2ad9784c-7a0c-5e14-b7ba-b7f4d3c458d4""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:medida-angulos-rectas-circunferencias:template-1ygngi5","4","[""cand-0e0ee88a-c8ad-53be-8075-01e203571913"",""cand-4f5c7109-001f-59dc-ade2-24800fea8341"",""cand-c7cbae14-a198-5de0-8ccd-22be3d2c6ebe"",""cand-da5da8e4-5f32-513f-9555-533f61990ec4""]","[""src-f5003a81-5ec5-5402-bd90-0c873da685c9"",""src-4ee4dc11-3cf2-5ac4-95e9-708909f97304"",""src-052229cd-6a94-55fd-89e8-47b9ae25e87f"",""src-693a347b-c18f-5b6f-88be-358e213ac09f""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:medida-angulos-rectas-circunferencias:template-tcidt8","5","[""cand-2066504b-2b0e-53ff-ad03-b3b00ef1142c"",""cand-2d804674-45bb-5586-87c4-e7791910aec2"",""cand-4a0ddd3f-17f1-585d-8f68-624f9775a17a"",""cand-557c2f6c-77a8-5269-bb34-8de9987a1e2c"",""cand-8f57f257-a45e-5252-a2d6-371a4648b385""]","[""src-ce8ed3c3-6a6b-5d84-b925-98d5e7409d5d"",""src-f61ab717-776d-5a0d-880b-f4fcdbaf6da8"",""src-fb79c4fc-4ee8-5045-8d2e-59d4e001c44e"",""src-dcd87508-a35f-58ee-99ac-e8bfce468ce5"",""src-77d6e181-0aa6-51c4-9b0b-35aa938afe11""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:medida-angulos-rectas-circunferencias:template-ye6eoz","5","[""cand-6ff82e1f-9a75-504c-9f1b-b4c65050c154"",""cand-7385829b-4d40-50bd-b692-6900aefe7eaf"",""cand-be6c10dc-01bc-5cf8-93b0-5005205717a0"",""cand-ea153b2a-eac1-57f8-9389-baa7d31afde2"",""cand-fb62e1ef-ce22-5e3f-afb5-0f22b8fc1022""]","[""src-81cdb824-3edf-58d4-a487-2a32e9ae853f"",""src-e46894c3-02dc-5274-a439-1885bd9be074"",""src-824b562a-a222-5719-a3a3-b13d57d5d3b0"",""src-fc53bd69-9da5-5a75-8061-cb1f6cf0201d"",""src-1c288377-a5f1-585b-bde3-bfff789a94fc""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:medida-angulos-rectas-circunferencias:template-zknvfa","3","[""cand-a197fb17-1bc2-58c0-b30b-c4c6f7fd4613"",""cand-b3cf41fa-3294-5ab6-b5f1-4b99b7a594ee"",""cand-f4c56d74-cd4a-5014-8204-9c46030cc0d8""]","[""src-7ffce4fd-b85a-58c7-8f7e-c59bb71bfe56"",""src-9c156053-3785-564a-8d01-59293061ce8a"",""src-5201e83f-1531-527d-a51a-29c57f66372c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-enteros:template-19i1bjk","2","[""cand-2eda5822-54ff-5318-abed-681a679dd0bb"",""cand-8e865b5f-e254-50f8-8c7c-2bf52f0345db""]","[""src-6cf1b530-275f-50ad-8607-0ecbaf9b1f88"",""src-882e9484-8a16-5a9e-aea4-f7997df05506""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-enteros:template-1ewdxka","3","[""cand-3b12acb5-4031-519a-ae18-19fbacb57c85"",""cand-4c39c60a-8385-5282-b067-b32570a6011d"",""cand-e8c9b11b-b65c-5d27-8c35-fa8cf4bc8db3""]","[""src-717a7b60-19fe-51da-aa41-7fee0a0c23c1"",""src-b8f91433-5603-56a6-9544-c886ff8e4c53"",""src-a08a9f91-dca9-5014-af5a-b96b8c3cf87c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-enteros:template-1oft2dq","3","[""cand-10ef5768-ebe9-5b44-8725-18635ae2bc67"",""cand-5a913c5d-8407-52eb-9969-67302fccd91b"",""cand-75fc7015-6b10-504c-8f7e-21279e6ae715""]","[""src-d02c234a-27ba-5fdf-b202-9854df0ba899"",""src-be5633b5-7c34-52a8-9418-f8c1893c68ea"",""src-fd00d6d5-92fd-56f8-9dbb-69d599106810""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-enteros:template-1pvg655","3","[""cand-b3f1885f-48fc-5ae4-9444-053bdbf24889"",""cand-cf46432c-be11-5986-a016-bb86b31fb39a"",""cand-daca1dcf-9895-5c34-bb24-7c1e8f1c5c37""]","[""src-078ac4cf-2442-5c8b-9d43-a5f93c6443d4"",""src-9ba9b10a-44d8-5d7a-a30b-aa84daee6bff"",""src-92dc307c-1f72-5a2f-9d78-b3bd455649c4""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-enteros:template-1uqll0g","3","[""cand-1ed91e0a-d20e-598b-85c4-d3f5382926c1"",""cand-8dc061d2-a659-5e61-8380-a6d47aea1667"",""cand-ee3bc7c8-539e-5d16-8796-2d8c6d1bafa0""]","[""src-4cb4e044-0637-55ab-a566-58d9df323f20"",""src-b6070785-edbd-5a08-b72e-37c0af99aeaf"",""src-b4fd5b14-faad-56d3-9f15-432fb0f39941""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-enteros:template-1xjo48h","5","[""cand-02404cf5-23f7-5c15-8b80-4c4772e471d3"",""cand-749a8d7d-30d5-5c13-8e34-65f67db0ccec"",""cand-8fc223dd-e698-555e-9a3a-76169ba33254"",""cand-ade64b50-ce3c-5176-bf63-7cf7e74630a6"",""cand-af4dac91-e3ad-568b-8cb4-84388296bcaf""]","[""src-f0228e7d-3451-5854-936a-715407e0079a"",""src-71a59563-0430-5c95-9f5f-1afb95c20704"",""src-311af19a-2458-546d-8d99-92386049c046"",""src-8df2fca9-465a-5a7c-aaf0-f4f5d26b9eb8"",""src-379e4b0d-9834-5c5d-b5fb-98e9ce05b815""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-enteros:template-1ysbur2","4","[""cand-0c7a1438-1c34-5960-82a8-142e2c8af641"",""cand-507fb0e2-1f0c-586a-a835-5ad14ec89b81"",""cand-aea8fb3e-5a61-5191-ba5e-02769bd65b6d"",""cand-b876eb0d-511d-5d21-a620-eaa691c75ec5""]","[""src-e3be3c18-994d-53e1-a907-35d0b7eab690"",""src-91bc8da8-ea8c-53dd-9261-550527acbc1f"",""src-6975ab56-08ef-5e6b-8284-29d57f4ea517"",""src-c3fe1317-213d-5336-ab49-0839505eda58""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-enteros:template-3v6isc","3","[""cand-5bda7ac9-aa92-591f-bb52-62e8442b2c33"",""cand-94b77bce-7a7c-510d-ac57-76cd6f04e6bc"",""cand-aed15050-8b79-5665-a97d-4000754d6603""]","[""src-06df5283-65e0-5364-a288-78c2c545df4f"",""src-5c908438-17e8-5cd0-9801-1813d6109f1b"",""src-898ce834-1a83-5300-ba5d-5b1e486d7e83""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-enteros:template-i58xkf","2","[""cand-0f212c81-23de-559d-8e86-add2e9c6501d"",""cand-f6bacd77-bd3b-5539-a398-7d8086e38483""]","[""src-70ce71c0-eb93-5190-8a0f-2795bf44ce94"",""src-8761b4ff-a8cf-5baf-9552-3fb31d452529""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-enteros:template-u89k5q","2","[""cand-8e1fe6f5-56a9-5bef-9377-5259c2a6fdc1"",""cand-df46dec5-9ee6-5f8a-bcb6-8a3630b22c46""]","[""src-f8ef8f85-52b5-5f86-abbc-7f4eaab230eb"",""src-e0eb4340-7006-5ba4-8583-f8b0b0e5ad95""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-1aruw37","2","[""cand-182ffb24-acad-5eef-bdb6-dc8ce0d5f6d0"",""cand-cd2168e0-db0b-5527-b0d0-7404914eed47""]","[""src-e0174c94-6228-58c5-b518-a80158a5992b"",""src-55d7bfd2-8545-5ccf-a225-7a56bb4c534f""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-1clk0es","4","[""cand-1154eb87-1adf-56d6-89aa-8cddc61e533c"",""cand-2933c55c-efc5-5795-8118-bdf73abc4bb0"",""cand-ca0415de-3db6-5616-a734-c08d7873b5bf"",""cand-d8152ac9-3a43-57a4-b64d-f386e9a78e5e""]","[""src-aaa9d6b0-5731-554d-8bf7-bbdb5bdde511"",""src-6056586d-269f-51b9-a023-a339011c82c4"",""src-aa721d0a-15e0-5e37-877e-c9e9da534c22"",""src-f3802090-6f97-587c-81c7-37bf25b085ac""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-1cvvh31","3","[""cand-600cb5f0-8373-56a5-aeda-fbb55481a41e"",""cand-8de14bbd-1c91-518c-a68e-042f71cd94af"",""cand-acace4a1-eade-556e-90a5-84081d749146""]","[""src-5f80df27-43b6-515a-a089-da469c5bacef"",""src-30805a8d-6b0d-507f-a293-654cf48ee248"",""src-3c6b02f4-637c-5a0e-925c-85408cf44f5e""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-1fkn0mc","8","[""cand-21fb080a-9c2b-578a-bd44-8f14446dfd0f"",""cand-2d303821-db85-5f22-b9d7-2f9310d72ab2"",""cand-4c6f9c8f-136e-5bb4-91bc-20ad0168743a"",""cand-5e4b9cfa-63bc-565d-b857-952b6e811196"",""cand-8a3d58d1-a722-5ad8-80b2-7dc3b9b8744a"",""cand-9bfeeb65-13ae-54de-85bc-06f063bb06d8"",""cand-a5a46105-e565-5b2f-b13c-30c3bd49dfe2"",""cand-f44820fb-884d-512a-b7bc-5999e19a0d82""]","[""src-3bb467d5-f362-51a7-8db3-651d52575b42"",""src-03dd3823-f791-5eef-a054-50e02aad90d3"",""src-4a8ea5ef-7036-5eb2-8bc6-a1d4be6f6349"",""src-e90e17a1-22ec-5828-83d5-777fc7fcf140"",""src-42d6d455-92f6-5f4f-896a-0e172705c6ce"",""src-5f34502f-2895-5632-8fd6-f5ff70c2b90d"",""src-fd0d901d-c57a-513c-998e-fe264c99773b"",""src-5acc8b53-4f2d-5e47-bc56-dcc28453ae20""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-1gedj","2","[""cand-65384ad5-7d07-58f1-ae61-311233279bad"",""cand-c3c80d81-fe86-54f0-9f7d-b96769e878d9""]","[""src-a7bee152-65aa-54b2-a621-4d7f08407c57"",""src-61aa12f2-825c-5913-8a41-660a28168aef""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-1h5my0j","3","[""cand-71488a61-f3af-520a-96d1-0d6072556e6b"",""cand-ba0ea749-74dd-5232-ae84-3d6b8c6a9ce6"",""cand-d28f4240-5a1a-53b8-a7c5-1ea8739287eb""]","[""src-bb4241ac-582d-5942-a1df-5f2544b70c5c"",""src-213494e4-7dff-5d69-98a1-2598709476d8"",""src-1f8cc0df-0f85-5e69-9751-e7f1f36a7064""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-1m4s1ra","8","[""cand-12694c4e-7215-5b6e-8d06-02bbb33f3d0b"",""cand-5e55f77e-d5ae-5ca3-a469-ff4da81ea662"",""cand-6537f4a3-68c4-5496-808f-26f2876d02dc"",""cand-7ec8f5f2-f83e-5630-8215-cdebe6683b16"",""cand-d21f6c88-32fa-500a-805e-5976276b7f0f"",""cand-d31931af-f184-55ab-89a2-c93d51edece2"",""cand-f5a20674-cdfc-5a0a-8217-34a9fbca2cc9"",""cand-f7aa8ed8-7bb5-50b5-b0de-b894b8ac3915""]","[""src-905dca71-6252-5286-be4f-afce6253606e"",""src-9f7f6763-28ae-5471-9e35-8da1c6bd167b"",""src-510e9d7c-2c50-586c-b624-b446b7c1664c"",""src-a95a9aa0-0bd1-5c25-acff-6798f7285e1d"",""src-6987e74c-0043-5e26-b9b6-0990159ce403"",""src-96b82df1-764e-5604-97e2-e7a04852701c"",""src-873eff82-d474-5d17-a61e-c9b4bc541807"",""src-69255ee7-35b3-54ed-8234-917160f8ac42""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-1mst931","4","[""cand-0e4605e2-3349-537b-9904-b418ec01e849"",""cand-3385a1d8-17dd-5692-a5d9-fd7afead866a"",""cand-b114eeff-fc81-5001-9b2d-bfc8313af423"",""cand-df22ff16-fc1f-588f-8e49-0705190254cd""]","[""src-29814fa9-d46d-5f13-9097-c38a094609b6"",""src-e87d771e-6617-5032-960f-f3058b4c16f1"",""src-e3ea4a28-5fb1-5f01-a98a-3bb362c4cb19"",""src-f7fd605e-e1a9-54b2-bf0d-e86c0cdd05ab""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-1o1lski","8","[""cand-065c0cf8-2556-51c5-8b02-c730e4712845"",""cand-1b5f94fd-4f07-5d27-8bd8-efc4c9b95c9a"",""cand-1f3d4e75-015d-56fe-a90e-46630e19f04c"",""cand-2156238a-e36d-5a20-8846-117e1d452bfa"",""cand-277ca683-ccf1-5c23-a426-ba93a8ae055b"",""cand-5aeabb39-f05f-5b86-954e-eaad5ada8b61"",""cand-ad68b0df-662f-519b-85e2-500f14f81454"",""cand-fa5e9208-a0cb-5b3f-8aa4-68e590a785f4""]","[""src-88bcc354-ff21-5517-a0e2-4742321d922b"",""src-9712ad6b-b224-560e-9d7b-1788051614db"",""src-d47c1dab-9942-555f-90ac-a46a258e9eef"",""src-72dde9bd-11de-5605-9b59-3c77203c356b"",""src-df5e2641-8983-540a-8335-9367489ea189"",""src-66f6e4fd-ec30-5436-912c-a597ff96e135"",""src-dec4bc21-6c5f-5ca6-99b2-746261989f6a"",""src-a3394c0b-9eaa-53ac-bc6c-e84ecff090ca""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-1thv9yq","4","[""cand-0e0c1656-20bc-53db-966f-232ebb616baf"",""cand-43472387-459f-500c-8be1-f7ee00d86c6e"",""cand-5b6fe610-da74-57b3-adf8-336d90052d00"",""cand-b10a7020-b167-56cc-a0da-9059bf1f9faf""]","[""src-408620fd-b019-5c3b-8b14-bc0c94509f38"",""src-a3464b3a-cd00-5b95-aa0e-a03395efad52"",""src-f0c384b6-0996-5e73-a41f-c0ff8316b025"",""src-156b85bb-1a37-5bad-9f8e-356c00d5acd3""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-1ufrcwq","5","[""cand-3af224e1-9e3c-501e-94bb-57c363fd60bf"",""cand-53a5a9cf-d0a6-5233-9e00-ca09b907eb9b"",""cand-60d3a393-edb9-5951-aca2-d5b9c0a1c3ff"",""cand-8b828965-18b9-579c-a4c6-1b4a03611b1e"",""cand-f54960dd-5a0d-5850-93c9-c731ec9e3142""]","[""src-c30cfa2b-eea0-58dd-bd54-cdbb7ad3f8e6"",""src-66bf3227-6f76-51ed-9e21-d179f5d9afbf"",""src-a644d315-bab7-577a-9664-62411e5347ef"",""src-dc258c5d-ac38-5302-a331-22eee101df61"",""src-541cdfe6-f7a5-5c47-9f04-fd947b0669d2""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-1y8wcmw","5","[""cand-2fab0cdd-de00-5584-af9b-14453d1be3fe"",""cand-427ec47d-9428-5acd-866c-8d2e9502d4f5"",""cand-57f35e41-06a4-5875-a79c-e9a02ff04cef"",""cand-67a3e241-9a65-5be3-8da3-6ea8a945ffe0"",""cand-951167c8-8c27-5679-ac84-cea6ccbb70a3""]","[""src-53a276f6-6847-5e61-aeec-994a04add7d9"",""src-057c4f3d-25b3-524b-9986-507544449444"",""src-44923c71-a9df-54fe-bb8f-2b478e4965ef"",""src-1e522976-6fb6-56ce-8056-526846805e81"",""src-a2b7d9b9-41d4-50d9-b6ac-2cde755ba014""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:1eso:numeros-naturales:template-3w11fb","3","[""cand-2279a066-ad64-5e48-ab22-b8100aac6d5d"",""cand-2763b270-0fd1-51c5-84e1-cc196f8956e6"",""cand-8e1c6942-727c-5049-b57c-d9603bb201e3""]","[""src-8a8ecb62-3c7b-567c-b6ba-cd4804346476"",""src-cdbfa5b8-2432-5889-b0a6-18a0c440a18a"",""src-7152cd34-e93a-530d-8508-d3e2b049b798""]","MATHEMATICAL_REVIEW_REQUIRED"
